APV        ,RR Number,PO Number,PO Date   ,Receipt Dt,Reference Document            ,BP Code / Received From         ,Item Code / Description      ,Quantity      ,Price       ,Receipt Amount,Cur,RR Rate ,Amount in PHP ,Reference Num  ,User     ,Item Type,Due Days,Due Date
AP-00079323,4G0191711,P4G025812,6/13/2025,6/13/2025,TRIS 5440                     ,252000259 MARCHAEL SEA VENTURES ,4101550005 FISH-SJFresh-0.500,"2,587.00",70,"181,090.00",PHP,55.855,"181,090.00",               ,mbalmiro ,Product,30,7/13/2025
AP-00079323,4G0191711,P4G025812,6/13/2025,6/13/2025,TRIS 5440                     ,252000259 MARCHAEL SEA VENTURES ,4101550006 FISH-SJFresh-1.000,720,75,"54,000.00",PHP,55.855,"54,000.00",               ,mbalmiro ,Product,30,7/13/2025
AP-00079323,4G0191711,P4G025812,6/13/2025,6/13/2025,TRIS 5440                     ,252000259 MARCHAEL SEA VENTURES ,4101550004 FISH-SJFresh-0.300,617.67,55,"33,971.85",PHP,55.855,"33,971.85",               ,mbalmiro ,Product,30,7/13/2025
AP-00079323,4G0191711,P4G025812,6/13/2025,6/13/2025,TRIS 5440                     ,252000259 MARCHAEL SEA VENTURES ,4101550005 FISH-SJFresh-0.500,"1,752.33",70,"122,663.10",PHP,55.855,"122,663.10",               ,mbalmiro ,Product,30,7/13/2025
AP-00079323,4G0191711,P4G025812,6/13/2025,6/13/2025,TRIS 5440                     ,252000259 MARCHAEL SEA VENTURES ,4101550006 FISH-SJFresh-1.000,"1,031.00",75,"77,325.00",PHP,55.855,"77,325.00",               ,mbalmiro ,Product,30,7/13/2025
AP-00079323,4G0191711,P4G025812,6/13/2025,6/13/2025,TRIS 5440                     ,252000259 MARCHAEL SEA VENTURES ,4101550008 FISH-SJFresh-1.800,"2,125.00",75,"159,375.00",PHP,55.855,"159,375.00",               ,mbalmiro ,Product,30,7/13/2025
AP-00081828,4G0199055,P4G025813,6/13/2025,7/23/2025,SI#5327                       ,"260000095 OYSON, LARRY JUN GARCI",9507000083 SUPPLY OF LABOR AN,1,"260,876.00","260,876.00",PHP,57.018,"260,876.00",               ,jmontarg ,Cost,30,8/22/2025
AP-00085148,4G0206982,P4G025814,6/13/2025,9/5/2025,BI#0003                       ,"300001220 AIZON, HAROLD TARROZA ",9507000083 SUPPLY OF LABOR AN,0.5,"1,407,596.65","703,798.33",PHP,57.211,"703,798.33",               ,jmontarg ,Cost,30,10/5/2025
AP-00085148,4G0206983,P4G025814,6/13/2025,9/5/2025,BI#0011                       ,"300001220 AIZON, HAROLD TARROZA ",9507000083 SUPPLY OF LABOR AN,0.5,"1,407,596.65","703,798.33",PHP,57.211,"703,798.33",               ,jmontarg ,Cost,30,10/5/2025
AP-00082199,4G0200099,P4G025815,6/13/2025,7/28/2025,SVI#00031                     ,300001369 EFEXS BUILDERS INC.   ,9507000083 SUPPLY OF LABOR AN,1,"46,586.00","46,586.00",PHP,56.933,"46,586.00",               ,jmontarg ,Cost,30,8/27/2025
AP-00082767,4G0197629,P4G025816,6/13/2025,7/15/2025,DR#3941                       ,300001467 CHEMICAL RESEARCH PROD,9236000008 POLYMER (25KGS/BAG,25,"7,875.00","196,875.00",PHP,56.642,"196,875.00",               ,mcastano ,Product,30,8/14/2025
AP-00082768,4G0197637,P4G025817,6/13/2025,7/15/2025,DR#3940                       ,300001467 CHEMICAL RESEARCH PROD,9236000006 POLYALUMINUM CHLOR,"8,000.00",55.5,"444,000.00",PHP,56.642,"444,000.00",               ,mcastano ,Product,30,8/14/2025
AP-00084547,4G0195221,P4G025818,6/13/2025,7/2/2025,DR#0701-72                    ,272000252 REINLAB CORPORATION   ,"6116030007 DETERGENT, LIQUID ","1,440.00",49.34,"71,049.60",PHP,56.243,"71,049.60",               ,mcastano ,Product,30,8/1/2025
AP-00087975,4G0200109,P4G025819,6/13/2025,7/28/2025,DR#DR0000067892               ,300000480 TRANS WORLD TRADING CO,"9236000009 POLYMER,FAZFLOC   ",625,275,"171,875.00",PHP,56.933,"171,875.00",               ,jbuagas  ,Product,30,8/27/2025
AP-00087976,4G0200104,P4G025820,6/13/2025,7/28/2025,DR#DR0000067893               ,300000480 TRANS WORLD TRADING CO,9236000006 POLYALUMINUM CHLOR,"8,000.00",48,"384,000.00",PHP,56.933,"384,000.00",               ,jbuagas  ,Product,30,8/27/2025
AP-00081320,4G0193108,P4G025821,6/13/2025,6/21/2025,SCI#79789                     ,228000134 GSC SUPREME HARDWARE D,6116030009 DOOR KNOB         ,1,640,640,PHP,57.327,640,               ,mcastano ,Product,30,7/21/2025
AP-00079322,4G0191724,P4G025822,6/13/2025,6/13/2025,TRIS 5439                     ,272000157 RELL & RENN FISHING CO,4101550004 FISH-SJFresh-0.300,20,55,"1,100.00",PHP,55.855,"1,100.00",               ,mbalmiro ,Product,30,7/13/2025
AP-00079322,4G0191724,P4G025822,6/13/2025,6/13/2025,TRIS 5439                     ,272000157 RELL & RENN FISHING CO,4101550005 FISH-SJFresh-0.500,118,70,"8,260.00",PHP,55.855,"8,260.00",               ,mbalmiro ,Product,30,7/13/2025
AP-00079322,4G0191724,P4G025822,6/13/2025,6/13/2025,TRIS 5439                     ,272000157 RELL & RENN FISHING CO,4101550006 FISH-SJFresh-1.000,5,75,375,PHP,55.855,375,               ,mbalmiro ,Product,30,7/13/2025
AP-00079322,4G0191724,P4G025822,6/13/2025,6/13/2025,TRIS 5439                     ,272000157 RELL & RENN FISHING CO,4101550004 FISH-SJFresh-0.300,"4,303.67",55,"236,701.85",PHP,55.855,"236,701.85",               ,mbalmiro ,Product,30,7/13/2025
AP-00079322,4G0191724,P4G025822,6/13/2025,6/13/2025,TRIS 5439                     ,272000157 RELL & RENN FISHING CO,4101550005 FISH-SJFresh-0.500,984,70,"68,880.00",PHP,55.855,"68,880.00",               ,mbalmiro ,Product,30,7/13/2025
AP-00079322,4G0191724,P4G025822,6/13/2025,6/13/2025,TRIS 5439                     ,272000157 RELL & RENN FISHING CO,4101550006 FISH-SJFresh-1.000,92,75,"6,900.00",PHP,55.855,"6,900.00",               ,mbalmiro ,Product,30,7/13/2025
AP-00079322,4G0191724,P4G025822,6/13/2025,6/13/2025,TRIS 5439                     ,272000157 RELL & RENN FISHING CO,4101550008 FISH-SJFresh-1.800,30,75,"2,250.00",PHP,55.855,"2,250.00",               ,mbalmiro ,Product,30,7/13/2025
AP-00081321,4G0193109,P4G025823,6/13/2025,6/21/2025,SCI#79784                     ,228000134 GSC SUPREME HARDWARE D,"9216000108 PLYWOOD,1/2""X4'X8'",10,"1,600.00","16,000.00",PHP,57.327,"16,000.00",               ,mcastano ,Product,30,7/21/2025
AP-00081321,4G0193109,P4G025823,6/13/2025,6/21/2025,SCI#79784                     ,228000134 GSC SUPREME HARDWARE D,"9216000112 PLYWOOD,3/4""X4'X8'",2,"2,520.00","5,040.00",PHP,57.327,"5,040.00",               ,mcastano ,Product,30,7/21/2025
AP-00082927,4G0193937,P4G025826,6/14/2025,6/26/2025,SCI#37255                     ,"228000044 ALMUEDA, KARL ANGELO C","9376000127 PIPE,GI 4""XS-40   ",75,"4,250.00","318,750.00",PHP,56.723,"318,750.00",               ,mcastano ,Product,30,7/26/2025
AP-00081654,4G0193107,P4G025827,6/14/2025,6/21/2025,SCI#79788                     ,228000134 GSC SUPREME HARDWARE D,"9318200825 VALVE,SS BALL 1""  ",1,"1,210.00","1,210.00",PHP,57.327,"1,210.00",               ,mcastano ,Product,30,7/21/2025
AP-00081654,4G0193107,P4G025827,6/14/2025,6/21/2025,SCI#79788                     ,228000134 GSC SUPREME HARDWARE D,"9371600094 ELBOW,BI 4"" X S-40",12,430,"5,160.00",PHP,57.327,"5,160.00",               ,mcastano ,Product,30,7/21/2025
AP-00081654,4G0193107,P4G025827,6/14/2025,6/21/2025,SCI#79788                     ,228000134 GSC SUPREME HARDWARE D,"9375200165 NIPPLE,SS 1"" X 5"" ",1,160,160,PHP,57.327,160,               ,mcastano ,Product,30,7/21/2025
AP-00081655,4G0193104,P4G025828,6/14/2025,6/21/2025,SCI#79794                     ,228000134 GSC SUPREME HARDWARE D,"9077000293 SCREW,TEX 3/16"" X ",500,1.5,750,PHP,57.327,750,               ,mcastano ,Product,30,7/21/2025
AP-00081655,4G0193104,P4G025828,6/14/2025,6/21/2025,SCI#79794                     ,228000134 GSC SUPREME HARDWARE D,"9210800200 CUT-OFF WHEEL 4""  ",100,20,"2,000.00",PHP,57.327,"2,000.00",               ,mcastano ,Product,30,7/21/2025
AP-00081655,4G0193104,P4G025828,6/14/2025,6/21/2025,SCI#79794                     ,228000134 GSC SUPREME HARDWARE D,"9218600128 WELDING ROD,SS #30",40,590,"23,600.00",PHP,57.327,"23,600.00",               ,mcastano ,Product,30,7/21/2025
AP-00081655,4G0193104,P4G025828,6/14/2025,6/21/2025,SCI#79794                     ,228000134 GSC SUPREME HARDWARE D,6116440030 SEAL              ,4,610,"2,440.00",PHP,57.327,"2,440.00",               ,mcastano ,Product,30,7/21/2025
AP-00080100,4G0192698,P4G025829,6/14/2025,6/19/2025,DR#6309                       ,"300002788 DONGOSA, JOSE ELESIO M","9467000169 SQUARE TUBE,SS 2MM",34,"2,113.00","71,842.00",PHP,56.836,"71,842.00",               ,jbuagas  ,Product,30,7/19/2025
AP-00082928,4G0193939,P4G025830,6/14/2025,6/26/2025,SCI#37256                     ,"228000044 ALMUEDA, KARL ANGELO C","9376000115 PIPE,GI 2""XS-40   ",2,"1,681.00","3,362.00",PHP,56.723,"3,362.00",               ,mcastano ,Product,30,7/26/2025
AP-00082928,4G0193939,P4G025830,6/14/2025,6/26/2025,SCI#37256                     ,"228000044 ALMUEDA, KARL ANGELO C","9376000117 PIPE,GI 2-1/2""XS-4",8,"2,200.00","17,600.00",PHP,56.723,"17,600.00",               ,mcastano ,Product,30,7/26/2025
AP-00081657,4G0193103,P4G025831,6/14/2025,6/21/2025,SCI#79795                     ,228000134 GSC SUPREME HARDWARE D,"9210800200 CUT-OFF WHEEL 4""  ",200,20,"4,000.00",PHP,57.327,"4,000.00",               ,mcastano ,Product,30,7/21/2025
AP-00081657,4G0193103,P4G025831,6/14/2025,6/21/2025,SCI#79795                     ,228000134 GSC SUPREME HARDWARE D,"9218600128 WELDING ROD,SS #30",40,590,"23,600.00",PHP,57.327,"23,600.00",               ,mcastano ,Product,30,7/21/2025
AP-00081657,4G0193103,P4G025831,6/14/2025,6/21/2025,SCI#79795                     ,228000134 GSC SUPREME HARDWARE D,9297000084 SQUARE TUBE 2'' X ,60,930,"55,800.00",PHP,57.327,"55,800.00",               ,mcastano ,Product,30,7/21/2025
AP-00081657,4G0193103,P4G025831,6/14/2025,6/21/2025,SCI#79795                     ,228000134 GSC SUPREME HARDWARE D,6116440030 SEAL              ,1,610,610,PHP,57.327,610,               ,mcastano ,Product,30,7/21/2025
AP-00080103,4G0192702,P4G025832,6/14/2025,6/19/2025,DR#6310                       ,"300002788 DONGOSA, JOSE ELESIO M","9077000292 SCREW,TEX 3/16 X 2","1,000.00",1.9,"1,900.00",PHP,56.836,"1,900.00",               ,jbuagas  ,Product,30,7/19/2025
AP-00080103,4G0192702,P4G025832,6/14/2025,6/19/2025,DR#6310                       ,"300002788 DONGOSA, JOSE ELESIO M","9467000040 SHEET,PLAIN GI GA.",16,"2,113.00","33,808.00",PHP,56.836,"33,808.00",               ,jbuagas  ,Product,30,7/19/2025
AP-00081402,4G0193516,P4G025833,6/14/2025,6/24/2025,SCI#39315                     ,275000861 SALMARKQ CORPORATION  ,"6115050011 FILM, LAMINATING  ",3,"1,100.00","3,300.00",PHP,57.584,"3,300.00",               ,mcastano ,Product,30,7/24/2025
AP-00082336,4G0200087,P4G025834,6/14/2025,7/28/2025,SI#2128                       ,300002660 MIURA SINGAPORE CO PTE,9230800009 CHEMICAL PN0000000,10,"9,900.00","99,000.00",PHP,56.933,"99,000.00",               ,jbuagas  ,Product,30,8/27/2025
AP-00082330,4G0200090,P4G025834,6/14/2025,7/28/2025,SI#2128                       ,300002660 MIURA SINGAPORE CO PTE,9501200000 DELIVERY CHARGE   ,1,"8,000.00","8,000.00",PHP,56.933,"8,000.00",               ,mcabatua ,Cost,30,8/27/2025
AP-00081585,4G0195045,P4G025835,6/14/2025,7/1/2025,CI#318135                     ,275000456 STARBRIGHT OFFICE DEPO,9904400007 LAMINATING MACHINE,1,"4,105.00","4,105.00",PHP,56.378,"4,105.00",               ,mcastano ,Cost,30,7/31/2025
AP-00083989,4G0192696,P4G025837,6/14/2025,6/19/2025,DR#00914761                   ,"215000011 OPENA, REYNALDO ABOYME","9216000006 PAINT ROLLER 4""   ",10,75,750,PHP,56.836,750,               ,jbuagas  ,Product,30,7/19/2025
AP-00083989,4G0192696,P4G025837,6/14/2025,6/19/2025,DR#00914761                   ,"215000011 OPENA, REYNALDO ABOYME","9216000029 PAINT, SEMI-GLOSS ",5,850,"4,250.00",PHP,56.836,"4,250.00",               ,jbuagas  ,Product,30,7/19/2025
AP-00081078,4G0192687,P4G025838,6/14/2025,6/19/2025,SI#000142                     ,"205000284 DUCENA, RONNIE PIZON  ","9244800002 MASK,GAS          ",10,"1,400.00","14,000.00",PHP,56.836,"14,000.00",               ,jbuagas  ,Product,30,7/19/2025
AP-00090479,4G0216626,P4G025840,6/14/2025,11/7/2025,DR#244052                     ,292000165 WELL-PACK CONTAINER CO,4108300001 INNER BOX GENERIC ,"52,800.00",5.5,"290,400.00",PHP,58.888,"290,400.00",               ,bpanagui ,Product,30,12/7/2025
AP-00090479,4G0216626,P4G025840,6/14/2025,11/7/2025,DR#244052                     ,292000165 WELL-PACK CONTAINER CO,4108300001 INNER BOX GENERIC ,"73,600.00",5.5,"404,800.00",PHP,58.888,"404,800.00",               ,bpanagui ,Product,30,12/7/2025
AP-00090479,4G0216626,P4G025840,6/14/2025,11/7/2025,DR#244052                     ,292000165 WELL-PACK CONTAINER CO,4108300001 INNER BOX GENERIC ,"24,300.00",5.5,"133,650.00",PHP,58.888,"133,650.00",               ,bpanagui ,Product,30,12/7/2025
AP-00090479,4G0216626,P4G025840,6/14/2025,11/7/2025,DR#244052                     ,292000165 WELL-PACK CONTAINER CO,4108300001 INNER BOX GENERIC ,"13,600.00",5.5,"74,800.00",PHP,58.888,"74,800.00",               ,bpanagui ,Product,30,12/7/2025
AP-00093558,4G0221946,P4G025841,6/14/2025,12/4/2025,DR#016321                     ,236000235 INCALSYS METROLOGY AND,9500800000 CALIBRATION       ,1,"8,500.00","8,500.00",PHP,58.75,"8,500.00",               ,mcabatua ,Cost,30,1/3/2026
AP-00093558,4G0221946,P4G025841,6/14/2025,12/4/2025,DR#016321                     ,236000235 INCALSYS METROLOGY AND,9500800000 CALIBRATION       ,1,"8,500.00","8,500.00",PHP,58.75,"8,500.00",               ,mcabatua ,Cost,30,1/3/2026
AP-00089340,4G0216427,P4G025842,6/14/2025,11/6/2025,DR#04533A                     ,300000224 2029 INDUSTRIAL INC.  ,"9396000023 PUMP, LOBE 8GPM   ",1,"340,900.00","340,900.00",PHP,58.751,"340,900.00",               ,jbuagas  ,Product,30,12/6/2025
AP-00082824,4G0198404,P4G025843,6/14/2025,7/19/2025,DR#GE0004551                  ,275000810 SYNERGY SALES INTERNAT,"6115160022 PAPER, BOOK LONG S",100,185,"18,500.00",PHP,57.124,"18,500.00",               ,jbuagas  ,Product,30,8/18/2025
AP-00084544,4G0204385,P4G025843,6/14/2025,8/20/2025,DR#GE0004602                  ,275000810 SYNERGY SALES INTERNAT,"6115160022 PAPER, BOOK LONG S",100,185,"18,500.00",PHP,57.101,"18,500.00",               ,jbuagas  ,Product,30,9/19/2025
AP-00090520,4G0217393,P4G025843,6/14/2025,11/11/2025,DR#GE0004821                  ,275000810 SYNERGY SALES INTERNAT,"6115160022 PAPER, BOOK LONG S",100,185,"18,500.00",PHP,58.934,"18,500.00",               ,jbuagas  ,Product,30,12/11/2025
AP-00085470,4G0206342,P4G025844,6/14/2025,9/1/2025,CI#318045                     ,275000456 STARBRIGHT OFFICE DEPO,6115160083 PENCIL            ,360,8.95,"3,222.00",PHP,57.042,"3,222.00",               ,jbuagas  ,Product,30,10/1/2025
AP-00081403,4G0193517,P4G025845,6/14/2025,6/24/2025,SCI#39316                     ,275000861 SALMARKQ CORPORATION  ,"6115050011 FILM, LAMINATING  ",2,"1,100.00","2,200.00",PHP,57.584,"2,200.00",               ,mcastano ,Product,30,7/24/2025
AP-00089770,4G0219286,P4G025846,6/14/2025,11/21/2025,SVI#0034                      ,280000243 TRADE BAY INC.        ,9507000001 SERVICE FEE       ,1,"60,000.00","60,000.00",PHP,59.066,"60,000.00",               ,mcabatua ,Cost,30,12/21/2025
AP-00083494,4G0196261,P4G025848,6/14/2025,7/7/2025,DR#9813                       ,210000189 CONTROL PRINTING CORPO,6209740008 LBL 300 EXPORT GEN,"320,820.00",0.29,"93,037.80",PHP,56.484,"93,037.80",               ,bpanagui ,Product,30,8/6/2025
AP-00081322,4G0193045,P4G025849,6/14/2025,6/21/2025,SI#59585                      ,300001344 E O I PACKAGING SUPPLY,"4516160004 TAPE, PACKAGING 2 ","1,760.00",30,"52,800.00",PHP,57.327,"52,800.00",               ,bpanagui ,Product,30,7/21/2025
AP-00081324,4G0193047,P4G025849,6/14/2025,6/21/2025,SI#59570                      ,300001344 E O I PACKAGING SUPPLY,"4516160004 TAPE, PACKAGING 2 ","3,240.00",30,"97,200.00",PHP,57.327,"97,200.00",               ,bpanagui ,Product,30,7/21/2025
AP-00081324,4G0193047,P4G025849,6/14/2025,6/21/2025,SI#59570                      ,300001344 E O I PACKAGING SUPPLY,6115200002 TAPE- CLEAR 2 X 10,638,350,"223,300.00",PHP,57.327,"223,300.00",               ,bpanagui ,Product,30,7/21/2025
AP-00081324,4G0193047,P4G025849,6/14/2025,6/21/2025,SI#59570                      ,300001344 E O I PACKAGING SUPPLY,6115200003 TAPE- CLEAR 3 X 10,20,550,"11,000.00",PHP,57.327,"11,000.00",               ,bpanagui ,Product,30,7/21/2025
AP-00085134,4G0205443,P4G025849,6/14/2025,8/27/2025,SI#60400                      ,300001344 E O I PACKAGING SUPPLY,6115200002 TAPE- CLEAR 2 X 10,62,350,"21,700.00",PHP,56.846,"21,700.00",               ,bpanagui ,Product,30,9/26/2025
AP-00080881,4G0196608,P4G025850,6/14/2025,7/9/2025,SVI#000049                    ,232000076 HARRY P. LELIS        ,9507000001 SERVICE FEE       ,1,"133,000.00","133,000.00",PHP,56.446,"133,000.00",               ,smanangk ,Cost,30,8/8/2025
AP-00082377,4G0192271,P4G025851,6/14/2025,6/17/2025,DR#0129                       ,"300001360 MORALES, PERLA JUSTINE","6116580003 GLUE,RAT          ",10,"2,840.00","28,400.00",PHP,56.439,"28,400.00",               ,mcastano ,Product,30,7/17/2025
AP-00082377,4G0192271,P4G025851,6/14/2025,6/17/2025,DR#0129                       ,"300001360 MORALES, PERLA JUSTINE",9236000004 PESTICIDE         ,20,"1,050.00","21,000.00",PHP,56.439,"21,000.00",               ,mcastano ,Product,30,7/17/2025
AP-00082559,4G0196774,P4G025852,6/14/2025,7/10/2025,DR#20986                      ,205000155 BENISON CORPORATION   ,6114430001 OPTI FILM         ,"2,700.00",3,"8,116.20",PHP,56.571,"8,116.20",               ,bpanagui ,Product,30,8/9/2025
AP-00082559,4G0196774,P4G025852,6/14/2025,7/10/2025,DR#20986                      ,205000155 BENISON CORPORATION   ,6114430001 OPTI FILM         ,"1,428.00",8.17,"11,666.76",PHP,56.571,"11,666.76",               ,bpanagui ,Product,30,8/9/2025
AP-00081019,4G0192269,P4G025853,6/14/2025,6/17/2025,DR#0128                       ,"300001360 MORALES, PERLA JUSTINE",9236000004 PESTICIDE         ,48,"1,750.00","84,000.00",PHP,56.439,"84,000.00",               ,mcastano ,Product,30,7/17/2025
AP-00083004,4G0199324,P4G025854,6/14/2025,7/24/2025,DR#110872                     ,280000021 TECHNO-TRADE RESOURCES,9212400044 GUTTER            ,12,"1,075.81","12,909.72",PHP,56.927,"12,909.72",               ,jbuagas  ,Product,30,8/23/2025
AP-00083004,4G0199324,P4G025854,6/14/2025,7/24/2025,DR#110872                     ,280000021 TECHNO-TRADE RESOURCES,"9216600054 ROOFING,METALPLAS ",45,"2,148.93","96,701.85",PHP,56.927,"96,701.85",               ,jbuagas  ,Product,30,8/23/2025
AP-00083004,4G0199324,P4G025854,6/14/2025,7/24/2025,DR#110872                     ,280000021 TECHNO-TRADE RESOURCES,"9462000136 FLASHING,ROOF PPGI",12,"1,075.81","12,909.72",PHP,56.927,"12,909.72",               ,jbuagas  ,Product,30,8/23/2025
AP-00083001,4G0199325,P4G025854,6/14/2025,7/24/2025,DR#110873                     ,280000021 TECHNO-TRADE RESOURCES,9501200000 DELIVERY CHARGE   ,1,"6,000.00","6,000.00",PHP,0,"6,000.00",               ,smanangk ,Cost,30,8/23/2025
AP-00090789,4G0202005,P4G025855,6/14/2025,8/8/2025,DR#4396                       ,224000050 FIRST PHILIPPINE SCALE,"9908600021 WEIGHING SCALE, DI",1,"191,294.61","191,294.61",PHP,57.197,"191,294.61",               ,mcabatua ,Cost,30,9/7/2025
AP-00090789,4G0202007,P4G025855,6/14/2025,8/8/2025,DR#4402                       ,224000050 FIRST PHILIPPINE SCALE,"9908600021 WEIGHING SCALE, DI",1,"191,294.61","191,294.61",PHP,57.197,"191,294.61",               ,mcabatua ,Cost,30,9/7/2025
AP-00085171,4G0197651,P4G025856,6/14/2025,7/15/2025,SCI#37312                     ,"228000044 ALMUEDA, KARL ANGELO C",9482800148 HEAT GUN          ,3,"2,880.00","8,640.00",PHP,56.642,"8,640.00",               ,jbuagas  ,Product,30,8/14/2025
AP-00088135,4G0211981,P4G025857,6/14/2025,10/8/2025,DR#2836                       ,"244000053 ALBINO, ISIDRA CUBOS  ",9157400032 THERMOCOUPLE      ,10,"3,450.00","34,500.00",PHP,58.2,"34,500.00",               ,jbuagas  ,Product,30,11/7/2025
AP-00088135,4G0211981,P4G025857,6/14/2025,10/8/2025,DR#2836                       ,"244000053 ALBINO, ISIDRA CUBOS  ",9228200002 VACUUM GENERATOR V,5,"5,750.00","28,750.00",PHP,58.2,"28,750.00",               ,jbuagas  ,Product,30,11/7/2025
AP-00088135,4G0211981,P4G025857,6/14/2025,10/8/2025,DR#2836                       ,"244000053 ALBINO, ISIDRA CUBOS  ",9394800097 MOTOR 2HP         ,1,"131,280.00","131,280.00",PHP,58.2,"131,280.00",               ,jbuagas  ,Product,30,11/7/2025
AP-00083321,4G0203642,P4G025858,6/14/2025,8/16/2025,DR#2025-06-005                ,201000471 AGREE DEVELOPMENT TRAD,6116440030 SEAL              ,3,"21,875.00","65,625.00",PHP,56.734,"65,625.00",               ,jbuagas  ,Product,30,9/15/2025
AP-00081046,4G0195000,P4G025859,6/14/2025,7/1/2025,DR#4343                       ,"248000216 ABOGADIL, RADEGUNDA FA",9030000000 ALARM             ,2,"3,550.00","7,100.00",PHP,56.378,"7,100.00",               ,mcastano ,Product,30,7/31/2025
AP-00080072,4G0193450,P4G025860,6/14/2025,6/24/2025,DR#4338                       ,"248000216 ABOGADIL, RADEGUNDA FA","9140800742 CONTACTOR LC1D38,2",15,"5,250.00","78,750.00",PHP,57.584,"78,750.00",               ,mcastano ,Product,30,7/24/2025
AP-00090264,4G0219319,P4G025860,6/14/2025,11/21/2025,DR#2209                       ,"248000216 ABOGADIL, RADEGUNDA FA","9140800742 CONTACTOR LC1D38,2",15,"5,250.00","78,750.00",PHP,59.066,"78,750.00",               ,mcastano ,Product,30,12/21/2025
AP-00082556,4G0200201,P4G025861,6/14/2025,7/29/2025,DR#5554                       ,"248000216 ABOGADIL, RADEGUNDA FA","9902000001 FAN, CEILING      ",30,"3,250.00","97,500.00",PHP,57.11,"97,500.00",               ,mcabatua ,Cost,30,8/28/2025
AP-00082946,4G0192518,P4G025862,6/14/2025,6/18/2025,DR#D06-000132                 ,"252000210 GANNABAN, ISABEL AMPER","6115590001 GASKET, DOOR      ",2,"6,180.00","12,360.00",PHP,56.579,"12,360.00",               ,mcastano ,Product,30,7/18/2025
AP-00082946,4G0198716,P4G025862,6/14/2025,7/21/2025,DR#D05-000119                 ,"252000210 GANNABAN, ISABEL AMPER","6115590001 GASKET, DOOR      ",1,"6,180.00","6,180.00",PHP,57.171,"6,180.00",               ,jbuagas  ,Product,30,8/20/2025
AP-00082946,4G0198718,P4G025862,6/14/2025,7/21/2025,DR#D07-000148                 ,"252000210 GANNABAN, ISABEL AMPER","6115590001 GASKET, DOOR      ",7,"6,180.00","43,260.00",PHP,57.171,"43,260.00",               ,jbuagas  ,Product,30,8/20/2025
AP-00089291,4G0213426,P4G025863,6/14/2025,10/20/2025,DR#1752                       ,"240000223 ELID, CALVIN ROY AGLIN",9150800119 CHAMBER STACK (MUL,1,"98,658.18","98,658.18",PHP,58.113,"98,658.18",               ,mcastano ,Product,30,11/19/2025
AP-00081574,4G0194657,P4G025865,6/14/2025,6/30/2025,SCI#79780                     ,228000134 GSC SUPREME HARDWARE D,"9140800047 CABLE TIE,4""      ","2,000.00",0.7,"1,400.00",PHP,56.581,"1,400.00",               ,jbuagas  ,Product,30,7/30/2025
AP-00085118,4G0199327,P4G025865,6/14/2025,7/24/2025,SCI#80007                     ,228000134 GSC SUPREME HARDWARE D,"9140800047 CABLE TIE,4""      ","2,000.00",0.7,"1,400.00",PHP,56.927,"1,400.00",               ,jbuagas  ,Product,30,8/23/2025
AP-00086931,4G0207886,P4G025865,6/14/2025,9/11/2025,SCI#80682                     ,228000134 GSC SUPREME HARDWARE D,"9140800047 CABLE TIE,4""      ","2,000.00",0.7,"1,400.00",PHP,57.132,"1,400.00",               ,jbuagas  ,Product,30,10/11/2025
AP-00081942,4G0196200,P4G025866,6/14/2025,7/7/2025,SCI#79779                     ,228000134 GSC SUPREME HARDWARE D,"9140800040 CABLE TIE,10""     ","2,000.00",1.6,"3,200.00",PHP,56.484,"3,200.00",               ,jbuagas  ,Product,30,8/6/2025
AP-00086909,4G0207871,P4G025866,6/14/2025,9/11/2025,SCI#80681                     ,228000134 GSC SUPREME HARDWARE D,"9140800040 CABLE TIE,10""     ","2,000.00",1.6,"3,200.00",PHP,57.132,"3,200.00",               ,jbuagas  ,Product,30,10/11/2025
AP-00086909,4G0207871,P4G025866,6/14/2025,9/11/2025,SCI#80681                     ,228000134 GSC SUPREME HARDWARE D,"9140800040 CABLE TIE,10""     ","2,000.00",1.6,"3,200.00",PHP,57.132,"3,200.00",               ,jbuagas  ,Product,30,10/11/2025
AP-00085123,4G0200077,P4G025867,6/14/2025,7/28/2025,SCI#80010                     ,228000134 GSC SUPREME HARDWARE D,"6116530014 BATTERY, AA SIZE  ",100,25,"2,500.00",PHP,56.933,"2,500.00",               ,jbuagas  ,Product,30,8/27/2025
AP-00086917,4G0207875,P4G025867,6/14/2025,9/11/2025,SCI#80680                     ,228000134 GSC SUPREME HARDWARE D,"6116530014 BATTERY, AA SIZE  ",100,25,"2,500.00",PHP,57.132,"2,500.00",               ,jbuagas  ,Product,30,10/11/2025
AP-00090217,4G0214098,P4G025867,6/14/2025,10/24/2025,SCI#81254                     ,228000134 GSC SUPREME HARDWARE D,"6116530014 BATTERY, AA SIZE  ",100,25,"2,500.00",PHP,58.608,"2,500.00",               ,jbuagas  ,Product,30,11/23/2025
AP-00085120,4G0197788,P4G025868,6/14/2025,7/16/2025,SCI#80012                     ,228000134 GSC SUPREME HARDWARE D,"6115850008 GLOVES, INDUSTRIAL",200,110,"22,000.00",PHP,56.748,"22,000.00",               ,jbuagas  ,Product,30,8/15/2025
