APV        ,RR Number,PO Number,PO Date   ,Receipt Dt,Reference Document            ,BP Code / Received From         ,Item Code / Description      ,Quantity      ,Price       ,Receipt Amount,Cur,RR Rate ,Amount in PHP ,Reference Num  ,User     ,Item Type,Due Days,Due Date
0,4G0239479,P11004145,2/9/2026,3/9/2026,DR#32129                      ,"272000155 ROYALSEAL, INCORPORATE",6114550007 SHRINK FILM (PVC T,"45,000.00",1.01,"45,450.00",PHP,58.907,"45,450.00",               ,bpanagui ,Product,45,4/23/2026
0,4G0242337,P11004145,2/9/2026,3/20/2026,DR#32181                      ,"272000155 ROYALSEAL, INCORPORATE",6114550007 SHRINK FILM (PVC T,"67,500.00",1.01,"68,175.00",PHP,60.129,"68,175.00",               ,bpanagui ,Product,45,5/4/2026
0,4G0240575,P11004186,2/12/2026,3/13/2026,DR#3466                       ,292000074 W & L TRADING CORPORAT,"9070400245 BOLT,HEX 16MM X 3""",50,215,"10,750.00",PHP,59.531,"10,750.00",               ,jbuagas  ,Product,45,4/27/2026
0,4G0238384,P11004188,2/12/2026,3/4/2026,DR#0005808                    ,285000140 UNIWIDE TRADE SALES AN,"9090800117 CHAIN,ROLLER #80  ",6,"3,600.00","21,600.00",PHP,58.309,"21,600.00",               ,jbuagas  ,Product,45,4/18/2026
0,4G0238384,P11004188,2/12/2026,3/4/2026,DR#0005808                    ,285000140 UNIWIDE TRADE SALES AN,"9090800114 CHAIN,ROLLER #60  ",6,"1,000.00","6,000.00",PHP,58.309,"6,000.00",               ,jbuagas  ,Product,45,4/18/2026
0,4G0238384,P11004188,2/12/2026,3/4/2026,DR#0005808                    ,285000140 UNIWIDE TRADE SALES AN,"9477000262 SPROCKET,#80 X 24T",10,"3,500.00","35,000.00",PHP,58.309,"35,000.00",               ,jbuagas  ,Product,45,4/18/2026
0,4G0238384,P11004188,2/12/2026,3/4/2026,DR#0005808                    ,285000140 UNIWIDE TRADE SALES AN,"9477000213 SPROCKET,#60 X 24T",6,"2,560.00","15,360.00",PHP,58.309,"15,360.00",               ,jbuagas  ,Product,45,4/18/2026
0,4G0243404,P11004188,2/12/2026,3/25/2026,DR#0005840                    ,285000140 UNIWIDE TRADE SALES AN,"9477000262 SPROCKET,#80 X 24T",2,"3,500.00","7,000.00",PHP,0,"7,000.00",               ,jbuagas  ,Product,45,5/9/2026
0,4G0241729,P11004192,2/12/2026,3/18/2026,DR#0638                       ,"300002788 DONGOSA, JOSE ELESIO M","9070400450 BOLT,SS 1/4X1"" W/N",30,8,240,PHP,59.742,240,               ,jbuagas  ,Product,45,5/2/2026
0,4G0241729,P11004192,2/12/2026,3/18/2026,DR#0638                       ,"300002788 DONGOSA, JOSE ELESIO M","9040400553 BEARING,BALL 6203 ",60,75,"4,500.00",PHP,59.742,"4,500.00",               ,jbuagas  ,Product,45,5/2/2026
0,4G0240629,P11004198,2/12/2026,3/13/2026,SCI#37995                     ,"228000044 ALMUEDA, KARL ANGELO C","9902000002 FAN, EXHAUST 12""  ",1,"1,750.00","1,750.00",PHP,59.531,"1,750.00",               ,cws      ,Cost,45,4/27/2026
0,4G0242060,P11004198,2/12/2026,3/19/2026,SCI#38009                     ,"228000044 ALMUEDA, KARL ANGELO C","9902000002 FAN, EXHAUST 12""  ",1,"1,750.00","1,750.00",PHP,59.562,"1,750.00",               ,cws      ,Cost,45,5/3/2026
0,4G0240630,P11004199,2/12/2026,3/13/2026,SCI#37994                     ,"228000044 ALMUEDA, KARL ANGELO C","9902000002 FAN, EXHAUST 12""  ",2,"1,750.00","3,500.00",PHP,59.531,"3,500.00",               ,cws      ,Cost,45,4/27/2026
0,4G0242551,P11004200,2/12/2026,3/21/2026,DR#0656                       ,"300002788 DONGOSA, JOSE ELESIO M",9377400214 TOILET TANK FITTIN,10,540,"5,400.00",PHP,60.129,"5,400.00",               ,mcastano ,Product,45,5/5/2026
0,4G0242551,P11004200,2/12/2026,3/21/2026,DR#0656                       ,"300002788 DONGOSA, JOSE ELESIO M",9370400047 BIDET W/ HOSE     ,10,300,"3,000.00",PHP,60.129,"3,000.00",               ,mcastano ,Product,45,5/5/2026
0,4G0241732,P11004203,2/12/2026,3/18/2026,DR#0639                       ,"300002788 DONGOSA, JOSE ELESIO M","9040400563 BEARING,BALL 6205 ",40,120,"4,800.00",PHP,59.742,"4,800.00",               ,jbuagas  ,Product,45,5/2/2026
0,4G0242922,P11004211,2/12/2026,3/23/2026,DR#0005768                    ,285000140 UNIWIDE TRADE SALES AN,"9310400006 BALL VALVE, 3""    ",2,"16,000.00","32,000.00",PHP,60.129,"32,000.00",               ,jbuagas  ,Product,45,5/7/2026
0,4G0239309,P11004225,2/12/2026,3/7/2026,DR#06989                      ,"296000003 YANA CHEMODITIES,INC. ","6116360002 KIT, GRAM STAINING",1,"2,415.97","2,415.97",PHP,58.469,"2,415.97",               ,jbuagas  ,Product,45,4/21/2026
0,4G0239309,P11004225,2/12/2026,3/7/2026,DR#06989                      ,"296000003 YANA CHEMODITIES,INC. ",6116320016 GLASS SLIDES      ,144,1.09,157.56,PHP,58.469,157.56,               ,jbuagas  ,Product,45,4/21/2026
0,4G0242556,P11004227,2/12/2026,3/21/2026,DR#004177                     ,"240000388 TUGADE, JONAH PUNO    ",6117010036 BOOTS             ,75,320,"24,000.00",PHP,60.129,"24,000.00",               ,cws      ,Cost,45,5/5/2026
0,4G0242556,P11004227,2/12/2026,3/21/2026,DR#004177                     ,"240000388 TUGADE, JONAH PUNO    ",6117010036 BOOTS             ,75,320,"24,000.00",PHP,60.129,"24,000.00",               ,cws      ,Cost,45,5/5/2026
0,4G0240500,P11004228,2/12/2026,3/13/2026,SI#000520                     ,"205000284 DUCENA, RONNIE PIZON  ",6117010036 BOOTS             ,200,320,"64,000.00",PHP,59.531,"64,000.00",               ,cws      ,Cost,45,4/27/2026
0,4G0240500,P11004228,2/12/2026,3/13/2026,SI#000520                     ,"205000284 DUCENA, RONNIE PIZON  ",6117010036 BOOTS             ,180,320,"57,600.00",PHP,59.531,"57,600.00",               ,cws      ,Cost,45,4/27/2026
0,4G0240500,P11004228,2/12/2026,3/13/2026,SI#000520                     ,"205000284 DUCENA, RONNIE PIZON  ",6117010036 BOOTS             ,100,320,"32,000.00",PHP,59.531,"32,000.00",               ,cws      ,Cost,45,4/27/2026
0,4G0242279,P11004228,2/12/2026,3/20/2026,SI#000523                     ,"205000284 DUCENA, RONNIE PIZON  ",6117010036 BOOTS             ,20,320,"6,400.00",PHP,60.129,"6,400.00",               ,cws      ,Cost,45,5/4/2026
0,4G0240736,P11004238,2/12/2026,3/14/2026,DR#0004873                    ,275000810 SYNERGY SALES INTERNAT,6115200003 TAPE- CLEAR 3 X 10,10,585,"5,850.00",PHP,59.531,"5,850.00",               ,bpanagui ,Product,45,4/28/2026
0,4G0240499,P11004245,2/12/2026,3/13/2026,DR#BLM220033553               ,205000033 BELMAN COMPANIA INCORP,"9230000007 ACID,ACETIC (GLACI",20,522.8,"10,456.00",PHP,59.531,"10,456.00",               ,mcastano ,Product,45,4/27/2026
0,4G0240499,P11004245,2/12/2026,3/13/2026,DR#BLM220033553               ,205000033 BELMAN COMPANIA INCORP,6116280062 CYCLOHEXANE       ,2,"3,177.00","6,354.00",PHP,59.531,"6,354.00",               ,mcastano ,Product,45,4/27/2026
0,4G0238953,P11004247,2/12/2026,3/6/2026,DR#BLM220032994               ,205000033 BELMAN COMPANIA INCORP,6116340026 ISOPROPYL ALCOHOL ,300,507,"152,100.00",PHP,58.469,"152,100.00",               ,jbuagas  ,Product,45,4/20/2026
0,4G0238953,P11004247,2/12/2026,3/6/2026,DR#BLM220032994               ,205000033 BELMAN COMPANIA INCORP,"6116260107 ACID, BORIC 500g  ",4,"1,153.00","4,612.00",PHP,58.469,"4,612.00",               ,jbuagas  ,Product,45,4/20/2026
0,4G0238953,P11004247,2/12/2026,3/6/2026,DR#BLM220032994               ,205000033 BELMAN COMPANIA INCORP,6116410019 PETROLEUM ETHER   ,20,890.5,"17,810.00",PHP,58.469,"17,810.00",               ,jbuagas  ,Product,45,4/20/2026
0,4G0240855,P11004248,2/12/2026,3/14/2026,DR#8048                       ,"224000021 RUAMAR, NERISA BANQUER",6115060595 F-DAILY RETORT PRO,15,550,"8,250.00",PHP,59.531,"8,250.00",               ,mcastano ,Product,45,4/28/2026
0,4G0239305,P11004255,2/12/2026,3/7/2026,DR#030726-72GTA               ,272000252 REINLAB CORPORATION   ,"6116030007 DETERGENT, LIQUID ","1,440.00",49.34,"71,049.60",PHP,58.469,"71,049.60",               ,jbuagas  ,Product,45,4/21/2026
0,4G0242920,P11004258,2/13/2026,3/23/2026,EGLV235502142347 / 002GTC25   ,300003121 AN HAI FISHERY LIMITED,4101710013 BLACK MEAT WIP    ,"25,000.00",0.6,"15,000.00",USD,60.129,"901,935.00",               ,jcarbon  ,Product,45,5/7/2026
0,4G0239765,P11004299,3/4/2026,3/10/2026,SI#01642                      ,"280000473 TENG, ALEXANDRE RALLOS",9507000083 SUPPLY OF LABOR AN,1,"31,871.22","31,871.22",PHP,59.552,"31,871.22",               ,cws      ,Cost,45,4/24/2026
0,4G0238303,P11004308,2/20/2026,3/4/2026,DR#22373                      ,205000155 BENISON CORPORATION   ,6114430001 OPTI FILM         ,"43,020.00",2.61,"112,669.38",PHP,58.309,"112,669.38",               ,bpanagui ,Product,45,4/18/2026
0,4G0238302,P11004309,2/20/2026,3/4/2026,DR#22371                      ,205000155 BENISON CORPORATION   ,6114430001 OPTI FILM         ,"1,862.00",6.96,"12,959.52",PHP,58.309,"12,959.52",               ,bpanagui ,Product,45,4/18/2026
0,4G0238302,P11004309,2/20/2026,3/4/2026,DR#22371                      ,205000155 BENISON CORPORATION   ,6114430001 OPTI FILM         ,"7,535.00",3,"22,650.21",PHP,58.309,"22,650.21",               ,bpanagui ,Product,45,4/18/2026
0,4G0242342,P11004314,2/20/2026,3/20/2026,DR#22312                      ,205000155 BENISON CORPORATION   ,6114430001 OPTI FILM         ,"14,180.00",2.61,"37,137.42",PHP,60.129,"37,137.42",               ,bpanagui ,Product,45,5/4/2026
0,4G0241434,P11004318,2/20/2026,3/17/2026,DN#26360097                   ,275000463 SPIRAX-SARCO PHILIPPIN,"9318200897 VALVE,STEAM 1""    ",4,"14,470.00","57,880.00",PHP,59.871,"57,880.00",               ,jbuagas  ,Product,45,5/1/2026
0,4G0241434,P11004318,2/20/2026,3/17/2026,DN#26360097                   ,275000463 SPIRAX-SARCO PHILIPPIN,"9318200898 VALVE,STEAM 1/2""  ",6,"9,600.00","57,600.00",PHP,59.871,"57,600.00",               ,jbuagas  ,Product,45,5/1/2026
0,4G0241434,P11004318,2/20/2026,3/17/2026,DN#26360097                   ,275000463 SPIRAX-SARCO PHILIPPIN,"9378600028 WYE-STRAINER,SS 1/",2,"4,350.00","8,700.00",PHP,59.871,"8,700.00",               ,jbuagas  ,Product,45,5/1/2026
0,4G0241434,P11004318,2/20/2026,3/17/2026,DN#26360097                   ,275000463 SPIRAX-SARCO PHILIPPIN,"9378600027 WYE-STRAINER,SS 1""",2,"6,950.00","13,900.00",PHP,59.871,"13,900.00",               ,jbuagas  ,Product,45,5/1/2026
0,4G0241434,P11004318,2/20/2026,3/17/2026,DN#26360097                   ,275000463 SPIRAX-SARCO PHILIPPIN,"9067000119 STEAM TRAP,1/2""   ",2,"20,060.00","40,120.00",PHP,59.871,"40,120.00",               ,jbuagas  ,Product,45,5/1/2026
0,4G0241434,P11004318,2/20/2026,3/17/2026,DN#26360097                   ,275000463 SPIRAX-SARCO PHILIPPIN,"9202400026 GAUGE,PRESSURE 4"" ",2,"15,140.00","30,280.00",PHP,59.871,"30,280.00",               ,jbuagas  ,Product,45,5/1/2026
0,4G0241434,P11004318,2/20/2026,3/17/2026,DN#26360097                   ,275000463 SPIRAX-SARCO PHILIPPIN,"9318200643 VALVE,PRESSURE RED",2,"41,720.00","83,440.00",PHP,59.871,"83,440.00",               ,jbuagas  ,Product,45,5/1/2026
0,4G0238139,P11004337,2/23/2026,3/3/2026,INV#FKA-25-HMM-3(3)           ,210000449 CARGILL JAPAN LLC     ,6102370022 MISO PASTE        ,"10,368.00",1.41,"14,618.88",USD,58.093,"849,254.60",               ,bpanagui ,Product,45,4/17/2026
0,4G0240033,P11004344,2/23/2026,3/11/2026,DR#004866                     ,275000135 SN WIDE REACH MARKETIN,6116000006 ALCOHOL (PRODUCTIO,10,"1,850.00","18,500.00",PHP,59.139,"18,500.00",               ,jbuagas  ,Product,45,4/25/2026
0,4G0238194,P11004358,2/24/2026,3/3/2026,DR#22372                      ,205000155 BENISON CORPORATION   ,6114430001 OPTI FILM         ,"2,320.00",6.96,"16,147.20",PHP,58.093,"16,147.20",               ,bpanagui ,Product,45,4/17/2026
0,4G0240465,P11004362,2/24/2026,3/13/2026,INV#JS260208-31               ,300001523 HANGZHOU JIUSHEN TRADI,6101560001 TIN CAN 401x602   ,"1,500.00",0.28,421.5,USD,59.531,"25,092.32",               ,bpanagui ,Product,45,4/27/2026
0,4G0240465,P11004362,2/24/2026,3/13/2026,INV#JS260208-31               ,300001523 HANGZHOU JIUSHEN TRADI,6101560001 TIN CAN 401x602   ,"12,600.00",0.25,"3,250.80",USD,59.531,"193,523.37",               ,bpanagui ,Product,45,4/27/2026
0,4G0240465,P11004362,2/24/2026,3/13/2026,INV#JS260208-31               ,300001523 HANGZHOU JIUSHEN TRADI,6106020018 CAN ENDS 401-plain,"14,100.00",0.02,334.17,USD,59.531,"19,893.47",               ,bpanagui ,Product,45,4/27/2026
0,4G0237905,P11004364,2/24/2026,3/2/2026,DR#01186                      ,"300003310 TOLETE, JACLYN KATE DU",6115580040 FILTER PAPER 17.5 ,"1,000.00",80,"80,000.00",PHP,57.639,"80,000.00",               ,jbuagas  ,Product,45,4/16/2026
0,4G0240829,P11004371,2/24/2026,3/14/2026,DR#28057                      ,275000211 STENIEL MINDANAO PACKA,6108030003 CRTN PRNTD (300x10,"3,350.00",23,"77,050.00",PHP,59.531,"77,050.00",               ,bpanagui ,Product,45,4/28/2026
0,4G0242216,P11004371,2/24/2026,3/20/2026,DR#28086                      ,275000211 STENIEL MINDANAO PACKA,6108030003 CRTN PRNTD (300x10,"3,160.00",23,"72,680.00",PHP,60.129,"72,680.00",               ,bpanagui ,Product,45,5/4/2026
0,4G0240503,P11004375,2/24/2026,3/13/2026,DR#28048                      ,275000211 STENIEL MINDANAO PACKA,6108030014 CRTN PRNTD. (500g ,"1,020.00",51.65,"52,683.00",PHP,59.531,"52,683.00",               ,bpanagui ,Product,45,4/27/2026
0,4G0240507,P11004375,2/24/2026,3/13/2026,DR#28045                      ,275000211 STENIEL MINDANAO PACKA,6108030014 CRTN PRNTD. (500g ,"2,040.00",51.65,"105,366.00",PHP,59.531,"105,366.00",               ,bpanagui ,Product,45,4/27/2026
0,4G0240510,P11004375,2/24/2026,3/13/2026,DR#28044                      ,275000211 STENIEL MINDANAO PACKA,6108030014 CRTN PRNTD. (500g ,"2,040.00",51.65,"105,366.00",PHP,59.531,"105,366.00",               ,bpanagui ,Product,45,4/27/2026
0,4G0240743,P11004375,2/24/2026,3/14/2026,DR#28041                      ,275000211 STENIEL MINDANAO PACKA,6108030014 CRTN PRNTD. (500g ,"1,020.00",51.65,"52,683.00",PHP,59.531,"52,683.00",               ,bpanagui ,Product,45,4/28/2026
0,4G0240743,P11004375,2/24/2026,3/14/2026,DR#28041                      ,275000211 STENIEL MINDANAO PACKA,6108030014 CRTN PRNTD. (500g ,"1,270.00",51.65,"65,595.50",PHP,59.531,"65,595.50",               ,bpanagui ,Product,45,4/28/2026
0,4G0242541,P11004377,2/24/2026,3/21/2026,DR#13124                      ,"275000055 NAPALA, DALISAY CALONZ",6209740004 LBL STICKER POUCH ,"18,930.00",2,"37,860.00",PHP,60.129,"37,860.00",               ,bpanagui ,Product,45,5/5/2026
0,4G0238874,P11004379,2/24/2026,3/6/2026,DR#13110                      ,"275000055 NAPALA, DALISAY CALONZ","6115190015 STICKER, PRINTED  ","25,772.00",1.5,"38,658.00",PHP,58.469,"38,658.00",               ,bpanagui ,Product,45,4/20/2026
0,4G0238443,P11004382,2/24/2026,3/4/2026,DR#12414                      ,"275000055 NAPALA, DALISAY CALONZ",4711010005 CLBL GC CHICKEN CH,"28,000.00",1.5,"42,000.00",PHP,58.309,"42,000.00",               ,bpanagui ,Product,45,4/18/2026
0,4G0238443,P11004382,2/24/2026,3/4/2026,DR#12414                      ,"275000055 NAPALA, DALISAY CALONZ",4711010006 CLBL GC TENDER TUN,"38,000.00",1.5,"57,000.00",PHP,58.309,"57,000.00",               ,bpanagui ,Product,45,4/18/2026
0,4G0238443,P11004382,2/24/2026,3/4/2026,DR#12414                      ,"275000055 NAPALA, DALISAY CALONZ",4711010007 CLBL GC MEATYMACKE,"27,000.00",1.5,"40,500.00",PHP,58.309,"40,500.00",               ,bpanagui ,Product,45,4/18/2026
0,4G0240804,P11004389,2/24/2026,3/14/2026,DR#303529534                  ,252000189 MINDANAO CORRUGATED FI,6108020001 CRTN CORNER POST(5,"4,000.00",60,"240,000.00",PHP,59.531,"240,000.00",               ,bpanagui ,Product,45,4/28/2026
0,4G0240306,P11004391,2/24/2026,3/12/2026,SCI#1302                      ,"248000186 BONILLA , DENNIS ESTOL",9507000083 SUPPLY OF LABOR AN,1,"80,000.00","80,000.00",PHP,58.913,"80,000.00",               ,cws      ,Cost,45,4/26/2026
0,4G0240987,P11004395,2/24/2026,3/15/2026,DR#32150                      ,"272000155 ROYALSEAL, INCORPORATE",6114550007 SHRINK FILM (PVC T,"22,500.00",1.11,"24,975.00",PHP,59.531,"24,975.00",               ,bpanagui ,Product,45,4/29/2026
0,4G0240987,P11004395,2/24/2026,3/15/2026,DR#32150                      ,"272000155 ROYALSEAL, INCORPORATE",6114550007 SHRINK FILM (PVC T,"45,000.00",1.11,"49,950.00",PHP,59.531,"49,950.00",               ,bpanagui ,Product,45,4/29/2026
0,4G0242344,P11004395,2/24/2026,3/20/2026,DR#32179                      ,"272000155 ROYALSEAL, INCORPORATE",6114550007 SHRINK FILM (PVC T,"27,500.00",1.11,"30,525.00",PHP,60.129,"30,525.00",               ,bpanagui ,Product,45,5/4/2026
0,4G0242344,P11004395,2/24/2026,3/20/2026,DR#32179                      ,"272000155 ROYALSEAL, INCORPORATE",6114550007 SHRINK FILM (PVC T,"5,000.00",1.11,"5,550.00",PHP,60.129,"5,550.00",               ,bpanagui ,Product,45,5/4/2026
0,4G0241995,P11004397,2/24/2026,3/19/2026,SVI#00111                     ,300001369 EFEXS BUILDERS INC.   ,9507000083 SUPPLY OF LABOR AN,1,"93,000.00","93,000.00",PHP,59.562,"93,000.00",               ,cws      ,Cost,45,5/3/2026
0,4G0239118,P11004398,2/24/2026,3/7/2026,SVI#00103                     ,300001369 EFEXS BUILDERS INC.   ,9507000083 SUPPLY OF LABOR AN,1,"85,000.00","85,000.00",PHP,58.469,"85,000.00",               ,cws      ,Cost,45,4/21/2026
0,4G0240466,P11004413,2/24/2026,3/13/2026,INV#JS260208-31               ,300001523 HANGZHOU JIUSHEN TRADI,6101560001 TIN CAN 401x602   ,"107,400.00",0.28,"30,179.40",USD,59.531,"1,796,609.86",               ,bpanagui ,Product,45,4/27/2026
0,4G0240466,P11004413,2/24/2026,3/13/2026,INV#JS260208-31               ,300001523 HANGZHOU JIUSHEN TRADI,6101560001 TIN CAN 401x602   ,"60,000.00",0.25,"15,480.00",USD,59.531,"921,539.88",               ,bpanagui ,Product,45,4/27/2026
0,4G0240466,P11004413,2/24/2026,3/13/2026,INV#JS260208-31               ,300001523 HANGZHOU JIUSHEN TRADI,6106020018 CAN ENDS 401-plain,"167,400.00",0.02,"3,967.38",USD,59.531,"236,182.10",               ,bpanagui ,Product,45,4/27/2026
0,4G0238112,P11004423,2/25/2026,3/3/2026,DR#DR-PT26-00004GTC           ,"240000386 TEOPE, ALLAN ARCILLA  ",9487400064 TORCH HANDLE      ,3,"4,750.00","14,250.00",PHP,58.093,"14,250.00",               ,jbuagas  ,Product,45,4/17/2026
0,4G0238112,P11004423,2/25/2026,3/3/2026,DR#DR-PT26-00004GTC           ,"240000386 TEOPE, ALLAN ARCILLA  ","9242800014 HOSE,LPG          ",15,870,"13,050.00",PHP,58.093,"13,050.00",               ,jbuagas  ,Product,45,4/17/2026
0,4G0238112,P11004423,2/25/2026,3/3/2026,DR#DR-PT26-00004GTC           ,"240000386 TEOPE, ALLAN ARCILLA  ","9416600012 REGULATOR,LPG     ",3,"5,900.00","17,700.00",PHP,58.093,"17,700.00",               ,jbuagas  ,Product,45,4/17/2026
0,4G0240591,P11004424,2/25/2026,3/13/2026,DR#8278                       ,"236000039 BORLONGAN, JOSELITO TA","9157001760 SERVICE-KIT, 2000h",4,"27,333.40","109,333.60",PHP,59.531,"109,333.60",               ,jbuagas  ,Product,45,4/27/2026
0,4G0241867,P11004430,2/25/2026,3/18/2026,DR#32898                      ,201000373 ADHESIVES & PAINTS APP,"9273200015 INK, LEIBINGER PRI",10,"7,000.00","70,000.00",PHP,59.742,"70,000.00",               ,jbuagas  ,Product,45,5/2/2026
0,4G0242925,P11004441,2/25/2026,3/23/2026,DR#4659                       ,300001637 POLARIS INDUSTRIAL AUT,"9146600139 RELAY,VOLTAGE PROT",5,"4,800.00","24,000.00",PHP,60.129,"24,000.00",               ,jbuagas  ,Product,45,5/7/2026
0,4G0240029,P11004446,2/25/2026,3/11/2026,SI#000749                     ,"205000284 DUCENA, RONNIE PIZON  ","9902400029 GRINDER,ANGLE 4""  ",1,"3,780.00","3,780.00",PHP,0,"3,780.00",               ,cws      ,Cost,45,4/25/2026
0,4G0240030,P11004446,2/25/2026,3/11/2026,SI#000749                     ,"205000284 DUCENA, RONNIE PIZON  ","9484800002 MALLET,RUBBER     ",2,308,616,PHP,59.139,616,               ,mcastano ,Product,45,4/25/2026
0,4G0240041,P11004448,2/25/2026,3/11/2026,SI#4669                       ,272000476 ROMEN MARKETING INC   ,"9230800015 CHLORINE,LIQUID   ",400,23,"9,200.00",PHP,59.139,"9,200.00",               ,jbuagas  ,Product,45,4/25/2026
0,4G0240604,P11004450,2/25/2026,3/13/2026,DR#DR-024977                  ,220000019 EBARA PUMPS PHILIPPINE,9397000040 SHAFT SEAL        ,2,"23,196.00","46,392.00",PHP,59.531,"46,392.00",               ,jbuagas  ,Product,45,4/27/2026
0,4G0241456,P11004451,2/25/2026,3/17/2026,DR#DR-025006                  ,220000019 EBARA PUMPS PHILIPPINE,"9396000147 PUMP,SUBMERSIBLE 1",1,"122,589.29","122,589.29",PHP,59.871,"122,589.29",               ,jbuagas  ,Product,45,5/1/2026
0,4G0242217,P11004454,2/25/2026,3/20/2026,SCI#38011                     ,"228000044 ALMUEDA, KARL ANGELO C","9372800078 HOSE,CHEMICAL 1/2""",1,"2,656.00","2,656.00",PHP,60.129,"2,656.00",               ,jbuagas  ,Product,45,5/4/2026
0,4G0243384,P11004461,2/25/2026,3/25/2026,DR#000862                     ,"205000072 BARUG, ELMER LERIO    ",6116430006 RECORDING CHART PA,"3,000.00",40.48,"121,440.00",PHP,0,"121,440.00",               ,jbuagas  ,Product,45,5/9/2026
0,4G0241728,P11004463,2/26/2026,3/18/2026,DR#0640                       ,"300002788 DONGOSA, JOSE ELESIO M","9077800011 U-BOLT,1/4"" X 3/4""",50,10,500,PHP,59.742,500,               ,jbuagas  ,Product,45,5/2/2026
0,4G0240632,P11004467,2/26/2026,3/13/2026,SCI#37991                     ,"228000044 ALMUEDA, KARL ANGELO C","9467000267 SHEET,PLAIN SS 6MM",3,"25,200.00","75,600.00",PHP,59.531,"75,600.00",               ,mcastano ,Product,45,4/27/2026
0,4G0240632,P11004467,2/26/2026,3/13/2026,SCI#37991                     ,"228000044 ALMUEDA, KARL ANGELO C","9467000230 SHEET,PLAIN SS 4MM",4,"16,800.00","67,200.00",PHP,59.531,"67,200.00",               ,mcastano ,Product,45,4/27/2026
0,4G0240632,P11004467,2/26/2026,3/13/2026,SCI#37991                     ,"228000044 ALMUEDA, KARL ANGELO C","9467000061 SHEET,PLAIN SS 2MM",2,"8,640.00","17,280.00",PHP,59.531,"17,280.00",               ,mcastano ,Product,45,4/27/2026
0,4G0240550,P11004472,2/26/2026,3/13/2026,DR#3479                       ,292000074 W & L TRADING CORPORAT,9150400985 BALL BEARING KSM68,5,180,900,PHP,59.531,900,               ,jbuagas  ,Product,45,4/27/2026
0,4G0241026,P11004506,3/3/2026,3/15/2026,DR#0082652308                 ,210000503 CLE ACE CORPORATION   ,6102430038 OIL (OLIVE EXTRA V,"6,000.00",838.75,"5,032,500.00",PHP,59.531,"5,032,500.00",               ,bpanagui ,Product,45,4/29/2026
0,4G0241062,P11004506,3/3/2026,3/15/2026,DR#0082654693                 ,210000503 CLE ACE CORPORATION   ,6102430038 OIL (OLIVE EXTRA V,"6,000.00",838.75,"5,032,500.00",PHP,59.531,"5,032,500.00",               ,bpanagui ,Product,45,4/29/2026
0,4G0241793,P11004507,3/3/2026,3/18/2026,O4G005295/P11004507           ,228000303 GLANBIA NUTRITIONALS S,6102400010 NUTRIENTS PREMIX G,10,31.8,318,USD,59.742,"18,997.96",               ,jcarbon  ,Product,45,5/2/2026
0,4G0238506,P11004509,3/3/2026,3/4/2026,DR0181707                     ,201000100 ALL ASIAN COUNTERTRADE,4502250013 SUGAR (WHITE-REFIN,"4,400.00",57.94,"254,964.16",PHP,58.309,"254,964.16",               ,jposecio ,Product,45,4/18/2026
0,4G0238506,P11004509,3/3/2026,3/4/2026,DR0181707                     ,201000100 ALL ASIAN COUNTERTRADE,4502250013 SUGAR (WHITE-REFIN,"9,750.00",57.94,"564,977.40",PHP,58.309,"564,977.40",               ,jposecio ,Product,45,4/18/2026
0,4G0238506,P11004509,3/3/2026,3/4/2026,DR0181707                     ,201000100 ALL ASIAN COUNTERTRADE,4502250013 SUGAR (WHITE-REFIN,450,57.94,"26,075.88",PHP,58.309,"26,075.88",               ,jposecio ,Product,45,4/18/2026
0,4G0238506,P11004509,3/3/2026,3/4/2026,DR0181707                     ,201000100 ALL ASIAN COUNTERTRADE,4502250013 SUGAR (WHITE-REFIN,"10,400.00",57.94,"602,642.56",PHP,58.309,"602,642.56",               ,jposecio ,Product,45,4/18/2026
0,4G0238935,P11004510,3/3/2026,3/6/2026,DR036110                      ,205000082 BNC INGREDIENTS CORPOR,6102550003 SALT (RDV/PVD)    ,"20,000.00",15.17,"303,572.00",PHP,58.469,"303,572.00",               ,jtalingt ,Product,45,4/20/2026
0,4G0242238,P11004511,3/3/2026,3/20/2026,DR#008740                     ,210000197 CORTESS PRINTING CORP ,6209740005 LBL 603 EXPORT GEN,"5,000.00",4.8,"24,010.00",PHP,60.129,"24,010.00",               ,bpanagui ,Product,45,5/4/2026
0,4G0242240,P11004511,3/3/2026,3/20/2026,DR#008731                     ,210000197 CORTESS PRINTING CORP ,6209740008 LBL 300 EXPORT GEN,"17,000.00",2.65,"45,050.00",PHP,60.129,"45,050.00",               ,bpanagui ,Product,45,5/4/2026
0,4G0242244,P11004511,3/3/2026,3/20/2026,DR#008732                     ,210000197 CORTESS PRINTING CORP ,6209740008 LBL 300 EXPORT GEN,"101,000.00",0.75,"75,750.00",PHP,60.129,"75,750.00",               ,bpanagui ,Product,45,5/4/2026
0,4G0242246,P11004511,3/3/2026,3/20/2026,DR#008733                     ,210000197 CORTESS PRINTING CORP ,6209740008 LBL 300 EXPORT GEN,"17,000.00",2.65,"45,050.00",PHP,60.129,"45,050.00",               ,bpanagui ,Product,45,5/4/2026
